ID,Input,Output
3764,15.85,67.52
3764,16.41,66.65
3764,16.48,64.05
3764,17.44,69.36
3765,12.91,77.21
3765,13.200000000000001,77.93
3765,13.41,78.35
3765,14.370000000000001,73.33
3765,14.450000000000001,72.91
3765,14.83,72.51
3765,14.92,72.36
3765,15.08,73.28
3765,15.23,72.33
3765,15.42,72.38
3765,15.92,73.69
3765,16.15,76.35
3765,16.75,75.34
3765,16.9,75.6
3765,17.02,74.99
3765,17.23,73
3765,17.28,73.42
3765,17.3,72.15
3765,17.34,74.5
3766,10.85,83.71
3766,11.1,82.7
3766,11.25,80.45
3766,11.3,81.82
3766,11.44,83.51
3766,11.84,77.91
3766,12.13,75.25
3766,12.280000000000001,76.88
3766,12.32,75.16
3766,12.38,79.37
3766,12.76,75.84
3766,13.07,75.25
3766,13.19,75.41
3766,13.780000000000001,74.71
3766,14.01,75.53
3766,14.26,73.76
3766,14.450000000000001,80.87
3766,14.780000000000001,71.43
3766,14.85,70.96
3766,14.89,71.42
3766,14.93,70.52
3766,15.030000000000001,71.58
3766,15.14,71.16
3766,15.18,70.87
3766,15.27,69.775
3766,15.450000000000001,74.04
3766,15.47,71.19
3766,15.780000000000001,70.94
3766,15.870000000000001,68.12
3766,16.240000000000002,67.4
3766,16.37,68.23
3766,16.75,70.89
3766,16.87,69.25
3766,17.75,72.32
3766,18.86,68.32
3767,13.23,80.05
3767,13.81,75.09
3767,14.17,72.89
3767,14.25,74.45
3767,14.33,70.54
3767,14.46,74.2
3767,14.48,73.94
3767,14.85,71.46
3767,14.92,71.11
3767,14.94,70.38
3767,15.06,72.3
3767,15.09,73.41
3767,15.17,73.49
3767,15.32,69.97
3767,15.35,72.10499999999999
3767,15.48,70.83
3767,15.92,67.89
3767,16.07,70.485
3767,16.13,70.17
3767,16.21,70.87
3767,16.34,68.55
3767,16.48,67.46
3767,16.5,69.83000000000001
3767,16.8,68.8
3767,16.92,66.66
3767,17.07,69.53
3767,17.17,68.79
3767,17.34,66.97
3767,17.47,67.36
3767,17.490000000000002,69.86
3767,17.82,66.83
3767,17.93,66.03
3767,18.1,68.1
3767,18.18,66.67
3767,18.39,64.495
3767,18.490000000000002,64.86
3767,19.89,65.23
3767,19.93,63.95
3767,19.97,63.53
3768,10.91,124.6
3768,11.1,126.27
3768,11.5,101.91
3768,11.72,94.58
3768,11.77,95.43
3768,12,93.75
3768,12.08,97.47
3768,12.83,81.32
3768,13.540000000000001,78
3768,14.13,72.75999999999999
3768,14.530000000000001,74.57
3768,14.71,73.68
3768,15.530000000000001,73.52
3768,16.13,72.3
3768,16.53,72.47
3768,17.12,70.5
3769,11.64,72.29
3769,11.93,69.03
3769,12.69,68.42
3769,12.73,68.04
3769,12.92,68.99
3769,12.98,67.36
3769,13.36,66.36
3769,13.42,64.72
3769,13.46,65.52
3769,13.52,65.38
3769,13.67,64.91
3769,13.75,65.16
3769,13.96,63.83
3769,14.11,64.54
3769,14.44,63.82
3769,14.52,63.38
3769,14.65,62.205
3769,14.69,62.05
3769,14.96,61.32
3769,15.11,61.28
3769,15.34,61.78
3769,15.41,60.58
3769,15.49,60.11
3769,15.530000000000001,60.015
3769,15.63,62.09
3769,15.72,61.96
3769,15.780000000000001,60.57
3769,15.81,61.42
3769,15.9,60.735
3769,16.05,60.335
3769,16.080000000000002,60.29
3769,16.41,59.78
3769,16.490000000000002,61.43
3769,16.53,59.010000000000005
3769,16.62,61.13
3769,16.64,61.099999999999994
3769,16.740000000000002,60.89
3769,16.78,60.260000000000005
3769,16.8,60.73
3769,16.82,59.91
3769,16.97,61.355000000000004
3769,17.03,60.16
3769,17.12,59.54
3769,17.41,59.98
3769,17.490000000000002,60.07
3769,17.53,59.135000000000005
3769,17.64,60.635
3769,17.68,60.91
3769,17.740000000000002,61.72
3769,17.78,59.825
3769,17.85,60.6
3769,18.080000000000002,60.935
3769,18.41,63.2
3770,12.92,66.48
3770,12.98,66.44
3770,13.05,67.54
3770,13.07,68.68
3770,13.55,66.26
3770,13.64,66.29
3770,13.74,67.18
3770,13.86,66.29
3770,13.950000000000001,66.13
3770,14.05,66.87
3770,14.09,66.27
3770,14.38,64.93
3770,14.41,63.39
3770,14.47,62.47
3770,14.49,65.175
3770,14.57,62.56
3770,14.58,61.605
3770,14.64,63.355000000000004
3770,14.700000000000001,63.41
3770,14.74,63.47
3770,14.83,63.82
3770,14.85,65.21
3770,15.08,63.515
3770,15.13,63.46
3770,15.370000000000001,65.32
3770,15.41,62.8
3770,15.49,64.77
3770,15.5,62.394999999999996
3770,15.56,62.67
3770,15.58,64.24
3770,15.64,64.42
3770,15.790000000000001,65.6
3770,15.83,64.23
3770,15.950000000000001,65.18
3770,15.99,64.83
3770,16.04,64.49
3770,16.080000000000002,63.74
3770,16.47,64.88
3770,16.52,66.81
3770,16.64,65.88
3770,16.81,66.19
3770,17.04,66.06
3770,17.46,70.58
3771,11.73,82.38
3771,13.42,76.11
3771,13.57,75.13
3771,13.84,74.12
3771,14.34,74.23
3771,14.530000000000001,72.61
3771,14.67,76.25
3771,14.84,74.26
3771,15.34,75.94
3771,16.28,76.69
3771,16.56,77.54
3771,16.830000000000002,76.15
3771,16.95,75.96
3771,17.37,77.32
3771,17.6,77.5
3771,17.830000000000002,76.755
3771,18.77,75.49
3772,11.33,97.93
3772,11.700000000000001,87.08
3772,11.93,89.7
3772,12.040000000000001,87.38
3772,12.14,83.89
3772,12.870000000000001,79.05
3772,13.08,75.4
3772,13.67,69.26
3772,13.81,69.76
3772,13.96,70.37
3772,14.02,69.85
3772,14.11,70.24
3772,14.280000000000001,69.055
3772,14.32,71.06
3772,14.67,73.01
3772,14.780000000000001,69.79
3772,14.84,69.35
3772,14.96,70.87
3772,14.98,70.12
3772,15.02,70.64
3772,15.15,67.75
3772,15.26,70.12
3772,15.280000000000001,69.765
3772,15.36,69
3772,15.67,69.58
3772,15.8,69.08
3772,15.96,69.53
3772,15.99,67.4
3772,16.01,68.17
3772,16.09,68.57
3772,16.11,68.52000000000001
3772,16.26,69.1
3772,16.36,69.46
3773,10.290000000000001,99.7
3773,10.72,92.08
3773,10.76,91.37
3773,10.89,95.69
3773,10.93,93.24
3773,10.950000000000001,92.73
3773,10.99,88.46
3773,11.33,89.75
3773,11.44,89.97
3773,11.56,88.99
3773,11.83,86.27
3773,11.86,82.07
3773,11.93,82.75
3773,11.96,81.39
3773,12.31,80.77
3773,12.48,79.06
3773,12.64,80.27
3773,12.86,78.6
3773,14.34,75.37
3773,14.42,76.89
3773,14.5,74.33
3773,14.52,73.79
3773,14.75,70.6
3773,14.92,69.14
3773,14.96,68.62
3773,15.01,72.25
3774,10.1,93.38
3774,10.16,90.95
3774,10.24,86.3
3774,10.39,87.38
3774,10.450000000000001,89.68
3774,10.75,88.46
3774,10.77,83.9
3774,10.790000000000001,86.46
3774,11.1,85.91
3774,11.16,82.48
3774,11.21,81.75
3774,11.44,80.98
3774,11.52,80.17
3774,11.64,78.41
3774,11.71,77.59
3774,11.73,76.86
3774,11.790000000000001,78.06
3774,11.83,77.35
3774,12.1,76.4
3774,12.15,77.39
3774,12.21,72.82
3774,12.48,74.84
3774,12.5,72.66
3774,12.63,69.93
3774,12.73,69.93
3774,12.75,72.3
3774,12.790000000000001,68.76
3775,11.1,91.34
3775,11.83,87.5
3775,11.91,88.6
3775,11.93,84.14
3775,12.06,84.21
3775,12.1,85.89
3775,12.56,80.92
3775,12.790000000000001,80.21
3775,12.9,76.85
3775,13.09,74.79
3775,13.15,75.15
3775,13.48,73.17
3775,13.540000000000001,72.19
3775,13.59,70.65
3775,13.75,70.84
3775,13.77,70.72
3775,13.9,71.17
3775,14.15,71.795
3775,14.17,70.4
3775,14.61,66.95
3775,14.65,66.27
3775,14.76,67.58
3775,15.01,68.01
3775,15.610000000000001,67.04
3776,11.34,87.36
3776,11.8,88.05
3776,12.15,81.73
3776,12.39,80.07
3776,12.8,76.93
3776,12.950000000000001,75.8
3776,13.01,74.83
3776,13.39,71.43
3776,13.790000000000001,70.08
3776,13.83,69.59
3776,13.950000000000001,70.3
3776,14.22,69.7
3776,14.35,68.73
3776,14.39,68.46
3776,14.790000000000001,67.47
3776,14.83,66.34
3776,14.870000000000001,67.14
3776,14.98,66.54
3776,15.08,67.685
3776,15.23,68.16
3776,15.35,67.56
3776,15.39,67.43
3777,10.36,111.6
3777,11.450000000000001,90.45
3777,11.53,88.82
3777,11.64,94.41
3777,11.93,88.1
3777,12.68,87.99
3777,12.85,81.97
3777,12.91,81.36
3777,13.6,85.56
3777,13.700000000000001,83.35
3777,13.88,81.2
3777,14.4,82.48
3777,14.540000000000001,81.32
3777,14.56,80.73
3777,14.870000000000001,81.85
3777,15.38,80.98
3777,15.69,82.39
3777,15.75,86.61
3777,16.53,79.26
3778,13.02,71.78
3778,13.46,70
3778,13.94,68.74
3778,14.01,69.35
3778,14.450000000000001,68.84
3778,14.61,67.59
3778,14.74,70.28
3778,14.84,69.98
3778,14.950000000000001,68.15
3778,15.030000000000001,68.12
3778,15.47,65.41
3778,15.72,66.74
3778,15.780000000000001,64.34
3778,15.870000000000001,62.39
3778,15.950000000000001,64.065
3778,15.99,64.185
3778,16.03,63.445
3778,16.09,62.75
3778,16.47,62.47
3778,16.6,64.97
3778,16.68,63.105000000000004
3778,16.72,63.185
3778,16.73,63.1
3778,16.76,63.665
3778,17.01,65.31
3778,17.02,64.13
3778,17.47,62.22
3778,17.62,64.04
3778,17.64,63.769999999999996
3778,17.72,64.22
3778,17.75,63.925
3778,17.95,63.515
3778,18.02,64.52000000000001
3778,18.39,64.49
3778,18.46,63.06
3778,18.61,65.63
3778,18.67,64.34
3779,11.200000000000001,85.49
3779,11.39,81.97
3779,11.47,80.13
3779,11.53,78.33
3779,11.620000000000001,77.36
3779,11.66,77.04
3779,11.74,76.36
3779,11.78,75.86
3779,12.200000000000001,75.08
3779,12.26,74.45
3779,12.33,73.68
3779,12.39,73.3
3779,12.75,69.38
3779,13.08,70.31
3779,13.19,70.48
3779,13.24,69.24
3779,13.27,68.75
3779,13.41,69.41
3779,13.71,68.2
3779,14.08,69.36
3779,14.19,65.76
3779,14.23,64.98
3779,14.27,64.89
3779,14.370000000000001,69.42
3779,14.41,66.69
3779,14.46,68.24
3779,14.52,66.67
3779,14.75,66.49
3779,14.83,64.36
3780,11.02,81.89
3780,13.23,72.99
3780,14.15,69.47
3780,14.23,68.695
3780,14.92,65.32
3780,15.17,64.82
3780,15.21,64.47
3780,15.25,64.83
3780,15.69,63.33
3780,15.8,66.21
3780,16.240000000000002,68.12
3780,16.31,64.52
3780,16.61,63.22
3780,16.65,61.24
3780,16.68,60.9
3780,16.82,63.46
3780,16.92,64.87
3780,16.97,63.3
3780,17.150000000000002,64.575
3780,17.240000000000002,65.555
3780,17.26,64.27
3780,17.68,64.02
3780,17.72,64.36
3780,17.81,64.41
3780,17.97,65.46000000000001
3780,18.16,64.87
3780,18.25,68.9
3780,18.66,66.76
3781,13.23,74.52
3781,13.4,73.35
3781,14.07,68.66
3781,14.280000000000001,68.42
3781,14.4,67.36
3781,15.36,66.72
3781,15.44,67.46000000000001
3781,15.92,64.39
3781,16.14,65.92
3781,16.240000000000002,64.41
3781,16.41,65.11
3781,16.43,65.35499999999999
3781,17.01,65.51
3781,17.1,64.7
3781,17.31,64.24
3781,17.41,62.855000000000004
3781,17.45,64.06
3781,17.51,63.77
3781,17.85,64.37
3781,17.89,63.74
3781,18.01,65.41
3781,18.85,66.53
3781,19.02,67.96
3781,19.1,67.58
3782,10.32,131.73
3782,10.56,127.92
3782,11.24,102.73
3782,11.620000000000001,103.31
3782,12.14,88.78
3782,12.23,89.37
3782,12.620000000000001,84
3782,12.69,82.08
3782,13.08,84.95
3782,13.13,84.93
3782,13.44,79.24
3782,14.07,81.55
3782,14.59,78.31
3782,14.67,83.95
3782,15.24,78.18
3782,15.44,76.4
3782,15.67,77.08
3783,12.17,82.8
3783,12.3,83.7
3783,12.34,80.6
3783,12.450000000000001,83.96
3783,12.61,81.83
3783,12.69,77.96
3783,13.18,79.37
3783,13.26,75.3
3783,13.47,75.61
3783,13.49,74.91
3783,13.780000000000001,79.27
3783,13.86,77.32
3783,14.16,74.24
3783,14.3,74.03
3783,14.43,72.02
3783,14.780000000000001,74.85
3784,10.16,102.99
3784,10.56,81.66
3784,10.65,80.72
3784,11.38,76.06
3784,11.48,73.07
3784,11.540000000000001,71.73
3784,11.57,72.32
3784,11.63,72.18
3784,11.65,74.77
3784,11.67,71.96
3784,11.73,70.99
3784,11.78,70.78
3784,12.13,74.64
3784,12.38,71.69
3784,12.52,71.06
3784,12.61,67.24
3784,12.67,67.33
3784,12.68,68.49
3784,12.76,67.64
3784,12.8,68.48
3784,13.11,70.54
3784,13.18,67.84
3784,13.22,69.96
3784,13.36,69.43
3784,13.39,70.135
3784,13.51,68.805
3784,13.57,68.56
3784,13.620000000000001,67.27
3784,13.71,67.79
3784,13.76,70.82
3784,13.8,67.88
3784,14.11,69.87
3784,14.16,66.62
3784,14.200000000000001,72.27
3784,14.24,66.81
3784,14.39,67.08
3784,14.450000000000001,69.97
3784,14.49,69.09
3784,14.530000000000001,67.69
3784,14.6,68.56
3784,14.66,68.7
3784,14.700000000000001,68.46
3784,14.8,66.9
3784,15.120000000000001,69.38
3784,15.24,66.87
3784,15.35,68.21000000000001
3784,15.55,70.30000000000001
3784,15.620000000000001,66.96
3784,15.68,70.93
3784,15.72,68.02
3784,16.12,68.46
3784,16.23,64.82
3784,16.27,64.5
3784,16.48,67.52
3784,16.580000000000002,67.56
3784,16.68,71.32
3784,16.72,68.47
3784,16.75,66.83
3784,17.12,71.22
3784,17.23,65.31
3784,17.48,68.12
3784,17.63,69.58
3785,11.18,87.98
3785,12.22,77.38
3785,12.41,79.93
3785,12.43,75.36
3785,12.66,73.42
3785,13.22,74.01
3785,13.41,73.76
3785,13.47,74.91
3785,13.790000000000001,71.87
3785,13.83,74.21
3785,15.23,71.35
3785,15.44,74.63
3785,15.780000000000001,70.2
3785,16.22,72.2
3785,16.28,81.645
3785,16.5,70.47
3785,17.22,67.59
3785,17.26,67.84
3785,17.38,70.11
3785,17.490000000000002,70.26
3785,18.11,69.4
3785,18.82,69.89
3786,13.700000000000001,81.8
3786,13.84,77.36
3786,13.85,79.27
3786,13.870000000000001,76.15
3786,14.700000000000001,74.56
3786,14.85,71.35
3786,14.870000000000001,70.9
3786,15.72,73.16
3786,15.76,73.78
3786,15.790000000000001,71.22
3786,15.83,68.54
3786,15.870000000000001,67.45
3786,15.89,67.52
3786,15.91,67.21
3786,16.76,70.56
3786,16.79,68.15
3786,16.830000000000002,67.46
3786,16.87,66.85
3786,16.88,67.42
3786,16.9,65.75
3786,17.76,69.62
3786,17.78,69.63
3786,17.82,68.21
3786,17.88,68.23
3786,18.78,71.37
3786,18.86,71.81
3786,18.88,69.74
3787,11.48,110.02
3787,11.59,104.8
3787,11.65,103.02
3787,11.86,98.73
3787,11.94,97.36
3787,12.47,96.2
3787,12.57,95.43
3787,12.59,94.98
3787,12.86,91.68
3787,12.92,90.1
3787,12.97,87.9
3787,13.13,87.19
3787,13.61,86.47
3787,13.74,80.22
3787,13.91,80.81
3787,14.47,78.59
3787,14.6,78.44
3787,14.950000000000001,76.03
3787,15.6,73.76
3787,15.96,71.97
3787,16,73.51
3787,16.48,73.08
3787,16.62,71.43
3787,16.79,71.84
3787,16.8,76.78
3788,10.41,113.65
3788,10.58,101.3
3788,10.94,98.12
3788,11.31,93.97
3788,11.4,91.59
3788,11.59,89.19
3788,12.38,87.52
3788,12.42,83.4
3788,12.61,81.14
3788,12.63,82.87
3788,12.86,81.57
3788,13.4,79
3788,13.61,78.93
3788,13.67,79.12
3788,13.84,77.5
3788,13.88,78.49
3788,14.39,79.89
3789,11.9,75.78
3789,11.98,76.41
3789,12.02,72.68
3789,12.05,73.14
3789,12.98,70.95
3789,13.15,69.79
3789,13.22,70.31
3789,13.72,68.63
3789,13.76,69.56
3789,13.950000000000001,70.02
3789,14.01,67.2
3789,14.05,68.775
3789,14.200000000000001,67.61
3789,14.22,67.06
3789,14.280000000000001,68.99
3789,14.700000000000001,67.65
3789,14.74,67.43
3789,14.93,69.01
3789,14.950000000000001,69.31
3789,14.99,68.27
3789,15.030000000000001,68.82
3789,15.290000000000001,67.025
3789,15.6,71.38
3789,15.72,67.57
3789,15.790000000000001,64.54
3789,15.89,67.82
3789,15.99,67.01
3789,16.04,66.1
3789,16.1,67.23500000000001
3789,16.16,68.77
3789,16.27,68.005
3789,16.31,65.52
3789,16.67,65.45
3789,16.72,69.99
3789,16.75,68.75
3789,16.79,65.2
3789,16.94,68.61
3789,17.23,67.42
3790,10.88,84.2
3790,11.040000000000001,80.05
3790,11.17,79.16
3790,11.700000000000001,77.14
3790,11.98,76.76
3790,12.05,73.7
3790,12.09,71.17
3790,12.3,70.02
3790,12.32,71.695
3790,13.07,63.67
3790,13.3,66.03999999999999
3790,13.74,66.11
3790,13.780000000000001,67.18
3790,13.82,63.33
3790,13.92,64.625
3790,13.97,66.61
3790,14.07,64.95
3790,14.120000000000001,64.58
3790,14.32,67.18
3790,14.4,64.8
3790,14.64,62.57
3790,14.82,60.95
3790,14.91,62.36
3790,14.950000000000001,63.95
3790,15.07,62.15
3790,15.25,65.32499999999999
3790,15.33,65.875
3790,15.370000000000001,61.535
3790,15.4,61.19
3790,15.73,60.47
3791,11.41,91.42
3791,11.55,89.64
3791,11.620000000000001,88.6
3791,11.82,86.32
3791,12.280000000000001,85.65
3791,12.41,85.93
3791,12.620000000000001,82.4
3791,12.64,83.44
3791,12.81,84.36
3791,13.23,83.04
3791,13.58,84.23
3791,13.77,82.27
3791,14.42,79.47
3791,14.73,77.07
3791,14.76,77.25
3791,14.870000000000001,78.62
3791,15.280000000000001,77.53
3791,15.5,77.18
3791,15.63,77.09
3791,15.81,78.41
3791,15.82,79.4
3791,16.28,80.51
3792,12.13,80.79
3792,14.08,72.99
3792,14.21,70.46
3792,14.790000000000001,71.88
3792,14.950000000000001,69.845
3792,15.1,71.7
3792,15.27,69.8
3792,15.65,68.03
3792,15.75,68.88
3792,15.790000000000001,67.92
3792,15.92,69.5
3792,16.04,68.38
3792,16.23,68.92
3792,16.27,67.405
3792,16.35,68.25999999999999
3792,16.65,69.61
3792,16.75,67.96
3792,16.78,72.61
3792,16.9,68.315
3792,16.96,69.13
3792,17.07,68.89500000000001
3792,17.27,69
3792,17.3,69.51
3792,17.34,68.905
3792,17.650000000000002,67.02
3792,17.75,66.21
3792,17.78,68.41
3792,17.82,66.42
3792,17.92,66.37
3792,17.95,68.47
3792,18.09,69.525
3792,18.240000000000002,69.49
3792,18.3,68.92
3793,12.38,71.27
3793,13.370000000000001,69.16
3793,13.41,71.4
3793,13.43,68.58
3793,13.83,66.72
3793,13.91,68.06
3793,14.08,67.46
3793,14.290000000000001,66.26
3793,14.91,66.85
3793,15.370000000000001,68.52
3793,15.44,68.14
3793,15.88,65.78
3793,15.92,66.07
3793,16.02,68.87
3793,16.13,68.28
3793,16.23,67.61
3793,16.36,67.77
3793,16.44,66.44
3793,16.88,67.22
3793,16.92,65.89
3793,17.01,70.24
3793,17.46,67.93
3793,17.900000000000002,65.41
3793,17.94,66.03
3793,18.03,67.67
3793,18.38,70.57
3793,18.93,65.36
3793,19.240000000000002,66.8
3793,19.45,67.68
3793,19.84,65.68
3793,19.91,65.03999999999999
3794,11.14,94.57
3794,11.52,88.75
3794,11.81,85.33
3794,11.870000000000001,84.3
3794,12.06,84.26
3794,12.1,81.84
3794,12.44,83.38
3794,12.56,82.19
3794,12.75,80.42
3794,13,78.68
3794,13.13,79.08
3794,13.15,77.51
3794,13.5,79.81
3794,13.540000000000001,77.92
3794,13.790000000000001,78.07
3794,14.44,78.12
3794,14.55,75.7
3794,14.780000000000001,76.31
3794,15.05,75.29
3794,15.82,76.02
3795,11.1,87.6
3795,11.22,88.27
3795,11.35,83.8
3795,12.1,80.99
3795,12.18,79.91
3795,12.25,79.07
3795,12.35,77.68
3795,12.5,81.1
3795,12.83,76.45
3795,12.85,77.52
3795,12.96,74.49
3795,13.08,75.27
3795,13.120000000000001,72.63
3795,13.23,75.74
3795,13.27,73.09
3795,13.4,73.26
3795,13.42,72.36
3795,13.48,71.2
3795,13.9,72.84
3795,14.08,71.38
3795,14.11,71.945
3795,14.13,69.31
3795,14.23,71.77
3796,11.02,101.51
3796,11.4,99.81
3796,11.53,91.22
3796,11.63,95.6
3796,12.05,92.08
3796,12.24,90.59
3796,12.26,86.25
3796,12.38,85.7
3796,12.4,85.16
3796,12.49,85.12
3796,12.950000000000001,83.1
3796,13.200000000000001,82.54
3796,13.620000000000001,81.51
3796,13.950000000000001,83.66
3796,14.49,78.99
3796,14.64,80.67
3796,14.97,81.23
3796,15.06,78.75
3796,15.950000000000001,79.46
3796,16.46,77.34
3796,16.6,77.94
3796,16.63,74.87
3796,17.06,73
3796,17.12,84.48
3797,11.4,81.62
3797,12.24,73.74
3797,12.4,73.46
3797,12.530000000000001,72.08
3797,12.59,74.17
3797,12.97,70.41
3797,13.13,71.04
3797,13.47,71.57
3797,13.530000000000001,73.1
3797,13.64,73.7
3797,13.97,69.94
3797,14.07,67.71
3797,14.120000000000001,69.6
3797,14.24,69.25
3797,14.280000000000001,69.48
3797,15.01,70.33
3798,10.25,94.18
3798,10.44,89.31
3798,10.67,90.93
3798,10.8,96.29
3798,11.44,82.77
3798,11.63,85.52
3798,11.82,86.02
3798,12.41,81.64
3798,12.43,77.7
3798,12.51,78.97
3798,12.59,73.62
3798,12.8,74.8
3798,12.82,77.84
3798,13.26,74.24
3798,13.41,77.46
3798,14.290000000000001,74.68
3799,12.99,70.64
3799,13.030000000000001,69.28
3799,13.97,68.95
3799,14.040000000000001,67.65
3799,14.48,68.26
3799,14.64,67.48
3799,14.85,66.73
3799,15.040000000000001,66.31
3799,15.48,66.45
3799,15.56,63.59
3799,15.71,66.4
3799,15.92,65.39
3799,16.02,67.27
3799,16.06,67.91
3799,16.38,64.9
3799,16.46,67.94
3799,16.5,66.04
3799,16.55,64.11
3799,16.61,65.69
3799,16.71,69.31
3799,17.05,69
3799,17.36,68.08
3799,17.42,67.49
3799,17.490000000000002,71.32
3799,17.63,68.15
3800,12.19,77.83
3800,12.65,76.08
3800,12.76,74.6
3800,12.94,74.88
3800,13.09,73.33
3800,13.11,72.45
3800,13.19,72.07
3800,13.22,70.26
3800,13.65,69.28
3800,13.76,69.13
3800,13.780000000000001,68.245
3800,13.82,68.22
3800,13.92,68.28
3800,13.950000000000001,71.02
3800,14.030000000000001,68.38
3800,14.24,66.92
3800,14.26,65.82
3800,14.3,69.005
3800,14.34,67.155
3800,14.64,67.09
3800,14.66,65.735
3800,14.74,65.80000000000001
3800,14.81,65.74
3800,14.97,64.99
3800,15.030000000000001,66.1
3800,15.24,69.5
3800,15.3,67.35
3800,15.35,70.85
3800,15.64,70.46
3800,15.73,69
3800,15.790000000000001,68.55
3800,15.81,68.85
3800,15.950000000000001,70.78
3800,16,69.69
3800,16.27,66.36
3800,16.35,70.68
3800,16.67,67.03
3800,16.75,66.58
3800,16.79,64.65
3800,16.830000000000002,65.3
3800,16.96,67.28
3800,17.06,68.5
3800,17.13,70.73
3800,17.23,69.38
3800,17.25,70.82
3801,10.39,82.79
3801,10.82,79.39
3801,11.3,74.21
3801,11.450000000000001,74.81
3801,11.56,75.62
3801,11.77,70.02
3801,12.43,69.51
3801,12.58,67.8
3801,12.620000000000001,67.6
3801,12.83,67.47
3801,12.85,68.59
3801,13.16,68.59
3801,13.27,67.44
3801,13.31,68.32
3801,13.56,66.68
3801,13.71,68.31
3801,13.73,66.84
3801,13.77,66.39
3801,13.870000000000001,65.45
3801,14.27,66.33
3801,14.31,67.6
3801,14.35,64.78
3801,14.56,67.4
3801,14.59,66.44
3801,14.73,63.31
3801,14.790000000000001,67.82
3801,14.86,69.98
3801,16.47,65.96
3801,16.740000000000002,65.32
3802,10.450000000000001,95.66
3802,10.74,89.08
3802,10.86,87.01
3802,10.9,87.97
3802,11.72,80.16
3802,11.97,79.01
3802,12.700000000000001,74.79
3802,12.99,76.74
3802,13.14,74.62
3802,13.450000000000001,72.31
3802,13.530000000000001,71.83
3802,14.02,73.61
3802,14.120000000000001,73.5
3802,14.52,71.93
3802,14.83,71.52
3802,15.02,74.99
3802,15.08,73.25
3802,15.120000000000001,72.09
3803,12.88,72.32
3803,13.19,65.79
3803,13.58,66.68
3803,13.68,68.77
3803,13.76,67.46
3803,13.780000000000001,66.93
3803,13.92,66.56
3803,14.16,64.17
3803,14.23,63.4
3803,14.59,63.4
3803,14.8,64.83
3803,14.870000000000001,65.21
3803,14.950000000000001,65.85
3803,15.030000000000001,62.43
3803,15.280000000000001,66.44
3803,15.85,66.3
3803,15.93,65.53
3803,16.19,67.63499999999999
3803,16.580000000000002,69.14
3804,11.99,83.9
3804,12.11,83.17
3804,12.16,82.53
3804,12.38,80.63
3804,13.33,74.29
3804,13.43,72.12
3804,13.85,71.48
3804,14.02,70.17
3804,14.08,73.62
3804,14.25,69.41
3804,14.290000000000001,71.76
3804,14.33,70.01
3804,14.700000000000001,71.56
3804,14.85,65.91
3804,14.89,65.62
3804,14.96,69.49000000000001
3804,15.08,68.31
3804,15.19,67.67
3804,15.35,67
3804,15.370000000000001,65.85
3804,15.4,69.81
3804,15.71,66.73
3804,15.790000000000001,66.98
3804,15.85,67.98
3804,15.96,68.7
3804,16.19,72.6
3804,16.4,69.57
3805,12.41,95.95
3805,12.49,95.34
3805,13.620000000000001,89.81
3805,14.24,90.77
3805,14.56,83.59
3805,14.64,84.03
3805,14.77,86.13
3805,14.790000000000001,86.73
3805,15.23,89.96
3805,15.69,86.06
3805,15.77,90
3805,16.4,86.16
3805,16.69,86.34
3805,16.77,86.6
3805,17.44,88.5
3805,17.650000000000002,85.66
3805,17.76,85.44
3805,17.78,86.66
3806,12.64,64.83
3806,13.41,60.55
3806,13.68,61.575
3806,14.42,58.84
3806,14.49,59.03
3806,14.59,59.4
3806,14.74,58.605000000000004
3806,15.280000000000001,58.595
3806,15.47,57.07
3806,15.530000000000001,57.8
3806,15.72,56.61666666666667
3806,16.26,58.175
3806,16.55,56.225
3806,16.62,57.870000000000005
3806,16.67,59.22
3806,16.830000000000002,56.295
3806,16.84,56.47
3806,17.05,57.495000000000005
3806,17.55,57.015
3806,17.59,56.975
3806,18.01,55.845
3806,18.5,55.723333333333336
3806,19.25,56.54
3806,19.35,56.63333333333333
3807,11.86,81.49
3807,12.48,76.03
3807,12.96,70.78
3807,13.05,71.21
3807,13.48,71.49
3807,13.55,69.92
3807,13.67,71.54
3807,13.68,70.25
3807,13.71,68.77
3807,13.84,66.21
3807,13.950000000000001,67.1
3807,13.97,69.78
3807,14.11,65.49
3807,14.47,68.11
3807,14.55,65.95
3807,14.59,65.84
3807,14.72,67.34
3807,14.76,67.61500000000001
3807,14.84,68.37
3807,15.11,69.74
3807,15.55,66.54
3807,15.58,66.56
3807,15.700000000000001,69.23
3807,15.81,65.07
3807,16.03,65.65
3807,16.12,67.32
3807,16.580000000000002,64.79
3807,16.72,63.705
3807,16.96,63.66
3807,17.12,64.96
3807,17.52,65.61
3807,17.6,63.41
3807,17.67,64.51
3807,17.73,64.695
3807,17.81,65.76
3807,17.85,64.25
3807,18.02,63.980000000000004
3807,18.12,64.6
3808,10.03,84.84
3808,10.74,79.81
3808,10.93,77
3808,11.01,75.28
3808,11.200000000000001,73.48
3808,12.01,68.52
3808,12.16,67.98
3808,12.700000000000001,67.13
3808,13,64.22
3808,13.23,64.11
3808,13.69,63.93
3808,13.73,62.41
3808,13.82,63.29
3808,13.86,64.14
3808,13.92,63.565
3808,14.18,64.43
3808,14.21,63.7
